gene_id,12_sorted.bam.gtf,16_sorted.bam.gtf,20_sorted.bam.gtf,248_sorted.bam.gtf,249_sorted.bam.gtf,24_sorted.bam.gtf,250_sorted.bam.gtf,260_sorted.bam.gtf,261_sorted.bam.gtf,262_sorted.bam.gtf,5_sorted.bam.gtf,8_sorted.bam.gtf
FUN_007285,3,9,4,0,0,3,0,0,0,1,3,5
FUN_007284,1,0,4,0,0,2,0,0,0,0,2,0
FUN_007283,5,0,3,0,0,3,0,0,0,2,4,3
FUN_007282,0,3,0,0,0,0,0,2,0,0,0,0
FUN_007281,0,0,0,0,0,1,0,0,0,0,0,0
FUN_007280,1,0,0,0,0,0,0,0,0,0,0,0
FUN_031365,10,28,36,22,7,8,0,7,5,5,32,31
FUN_039179,0,1,0,2,0,0,0,0,0,0,0,0
FUN_016891,0,0,0,0,0,0,0,0,0,0,0,0
FUN_036276,0,0,0,0,0,0,0,0,0,0,0,0
FUN_036277,4,5,0,0,0,0,0,0,0,0,6,0
FUN_036274,0,0,0,0,0,0,0,0,0,0,0,0
FUN_036275,0,0,0,0,0,0,0,0,0,0,0,0
FUN_036272,0,0,0,0,0,0,0,0,0,0,0,0
FUN_036273,0,0,0,0,0,0,0,0,0,0,0,0
FUN_036270,0,0,0,0,0,0,0,0,0,0,0,0
FUN_036271,0,0,0,0,0,0,0,0,0,0,0,0
FUN_036278,9,31,30,0,0,23,0,0,0,14,20,3
FUN_036279,0,0,0,0,0,0,0,0,1,0,0,0
FUN_033015,16,17,14,158,90,27,77,61,79,94,15,0
FUN_033014,12,6,8,56,50,0,29,49,33,35,7,11
FUN_033017,0,7,0,16,18,9,1,19,10,32,0,0
FUN_033016,0,0,5,45,29,5,23,52,22,23,10,5
FUN_027458,7,73,0,0,7,49,0,16,12,18,5,119
FUN_027459,0,0,0,0,0,0,0,0,0,0,0,0
FUN_027454,21,9,2,4,4,6,0,0,0,4,1,6
FUN_027455,0,0,1,0,0,0,0,0,0,0,0,1
FUN_027456,37,26,27,5,0,23,0,7,0,0,6,32
FUN_027457,5,12,5,0,0,0,0,0,0,0,0,7
FUN_027450,0,0,0,0,0,0,0,0,0,0,0,0
FUN_027451,0,0,3,0,0,13,0,0,1,0,5,0
FUN_027452,0,0,0,0,1,6,0,5,0,2,0,1
FUN_027453,4,5,3,0,1,0,0,4,2,3,0,1
FUN_033013,0,0,3,19,7,0,0,14,0,19,0,0
FUN_039174,0,0,0,0,0,0,0,0,0,0,0,6
FUN_033012,0,0,0,18,7,0,19,15,12,45,0,0
FUN_039175,0,0,0,0,0,0,0,4,0,5,0,5
FUN_019252,0,0,0,0,0,0,1,0,0,0,0,0
FUN_037775,40,28,32,63,32,29,3,34,15,35,19,18
FUN_006626,2,0,0,0,0,0,0,0,3,0,0,7
FUN_006627,30,12,32,0,0,31,2,14,2,0,16,10
FUN_006624,19,0,7,0,0,3,0,0,0,0,0,4
FUN_006625,0,0,8,0,0,0,0,8,0,0,0,0
FUN_006622,4,0,25,17,3,13,4,12,25,0,5,0
FUN_006623,0,0,0,0,0,0,0,0,0,0,0,0
FUN_006620,0,7,0,0,0,0,0,2,0,0,0,0
FUN_032598,0,0,0,0,0,0,0,0,0,0,0,0
FUN_032597,3,0,0,3,0,0,0,0,0,0,4,0
FUN_032596,0,0,0,0,0,0,0,0,0,0,0,0
FUN_032595,0,0,0,0,0,0,0,0,0,0,0,0
FUN_032594,0,0,0,0,0,0,0,0,0,0,0,0
FUN_032593,7,0,0,0,0,0,0,0,0,0,0,0
FUN_032592,0,0,0,0,0,0,0,0,0,0,0,0
FUN_032591,0,0,0,0,0,0,0,0,0,0,0,0
FUN_006629,22,33,17,7,10,20,23,8,11,21,20,10
FUN_042987,4,20,25,8,0,31,11,13,14,4,17,12
FUN_042986,0,13,7,18,0,3,0,13,0,4,3,0
FUN_042985,0,4,9,12,0,9,0,0,3,5,0,0
FUN_042984,0,0,0,0,0,0,0,0,0,0,1,0
FUN_042983,0,7,7,0,0,5,1,0,0,0,4,0
FUN_042982,0,7,14,9,0,0,0,0,4,0,0,0
FUN_042981,0,2,0,0,0,0,2,0,0,0,2,1
FUN_003569,6,56,49,52,41,9,67,491,251,217,17,18
FUN_003566,7,0,0,0,0,0,0,7,0,0,0,0
FUN_004711,93,78,68,297,136,65,62,172,212,249,83,106
FUN_004712,50,44,24,105,26,38,20,68,49,104,20,30
FUN_004713,10,0,4,28,35,10,10,12,17,24,0,8
FUN_004714,35,55,33,22,41,57,63,19,45,41,22,44
FUN_004715,12,15,19,8,0,12,0,0,13,10,19,12
FUN_004716,24,0,20,11,0,17,8,0,7,15,0,12
FUN_003561,0,0,0,0,0,0,0,0,0,0,0,0
FUN_011279,47,46,69,65,44,40,17,88,163,136,35,45
FUN_013569,0,0,0,0,0,0,0,0,0,0,0,0
FUN_041861,118,201,140,73,99,122,94,373,329,316,71,116
FUN_041860,32,30,15,21,0,38,0,43,49,72,26,29
FUN_041863,19,0,22,0,0,18,0,26,10,10,0,14
FUN_041862,199,198,223,174,59,195,83,290,225,148,193,175
FUN_041865,61,36,52,517,146,45,110,47,58,94,32,66
FUN_041864,15,27,47,117,42,30,44,65,69,145,36,26
FUN_041867,0,0,0,6,0,0,0,4,17,9,6,18
FUN_041866,227,130,211,578,333,147,269,306,447,654,85,248
FUN_041869,16,8,0,12,0,8,0,6,12,35,30,24
FUN_041868,78,101,192,86,37,95,30,181,166,117,113,147
FUN_003669,0,0,0,0,0,0,0,0,0,0,0,0
FUN_003668,2,0,1,3,1,1,1,2,1,3,1,1
FUN_042804,0,3,0,0,0,0,0,0,0,0,0,0
FUN_011149,0,0,0,0,0,0,1,0,0,0,0,0
FUN_011148,0,1,0,0,0,0,0,0,0,0,0,0
FUN_011143,0,0,0,0,0,0,0,0,0,0,0,0
FUN_011142,0,0,0,0,0,0,0,0,0,0,0,0
FUN_011141,21,27,0,0,0,0,0,5,0,0,6,0
FUN_011140,0,2,1,0,0,0,0,1,0,0,0,0
FUN_011147,0,2,0,0,0,0,0,0,0,0,0,0
FUN_011146,0,0,0,0,0,0,0,0,0,0,0,0
FUN_011145,0,0,0,0,0,0,0,0,0,0,0,0
FUN_011144,0,0,0,0,0,0,0,0,0,2,0,0
FUN_016760,0,0,0,0,0,2,0,0,0,0,0,0
FUN_042801,27,13,9,61,9,32,16,87,129,191,27,22
FUN_013565,0,0,0,0,0,0,0,0,0,0,0,0
FUN_016589,49,32,45,28,18,33,21,39,30,34,10,29
FUN_035337,0,4,4,17,72,0,58,0,0,0,0,5
FUN_002381,0,0,0,0,0,0,0,3,0,0,0,0
FUN_002380,2,0,0,3,0,0,0,3,3,3,4,0
FUN_002383,0,0,0,0,0,0,0,0,0,0,0,0
FUN_002382,11,18,33,61,23,11,21,67,57,93,25,34
FUN_002385,0,0,0,0,0,0,0,0,0,0,0,0
FUN_002384,7,0,0,0,0,0,0,0,0,0,0,0
FUN_002387,0,0,0,0,0,0,0,0,0,0,0,0
FUN_002386,2,0,0,0,0,0,0,14,23,24,0,0
FUN_002389,6,3,0,0,0,0,0,0,0,0,0,0
FUN_002388,0,0,0,0,0,0,0,0,0,0,0,0
FUN_042809,159,23,20,0,15,58,4,48,44,28,42,10
FUN_000714,0,1,0,0,0,1,0,0,0,0,1,1
FUN_000715,1,1,0,0,0,1,0,0,0,1,1,1
FUN_000716,0,0,0,0,0,0,0,0,0,1,0,0
FUN_000717,0,1,1,0,1,1,0,1,0,0,1,1
FUN_000710,0,0,0,1,0,0,0,1,0,0,0,1
FUN_000711,1,0,1,1,0,0,0,1,0,0,1,1
FUN_000712,1,0,1,1,0,0,0,1,0,0,0,1
FUN_000713,1,0,0,0,0,0,0,0,0,0,0,0
FUN_000134,2,1,1,0,0,0,0,0,0,2,2,1
FUN_000718,0,1,0,0,1,1,0,1,0,0,1,1
FUN_000719,0,1,0,1,0,0,0,0,1,0,0,1
FUN_040615,69,85,63,165,136,106,112,159,161,145,51,84
FUN_010174,0,0,0,0,0,0,0,0,0,4,0,0
FUN_040617,0,0,0,0,0,0,0,0,0,0,0,0
FUN_012788,9,5,4,0,0,20,0,7,17,9,14,0
FUN_012789,0,0,2,0,0,4,0,0,3,0,0,0
FUN_029429,2,0,0,0,0,0,0,0,0,0,0,0
FUN_010176,0,0,0,0,0,0,0,0,0,0,0,0
FUN_012780,8,10,0,22,7,9,0,14,0,17,3,7
FUN_029422,30,51,56,52,39,18,26,75,67,42,17,72
FUN_012782,225,291,317,662,577,309,439,1214,1109,1216,202,182
FUN_012783,0,0,6,0,0,5,5,3,4,13,0,7
FUN_029427,0,2,0,71,12,5,26,0,14,5,2,0
FUN_029426,11,34,27,15,4,20,8,69,39,25,9,24
FUN_029425,6,9,0,0,0,0,0,0,7,11,0,0
FUN_029424,11,0,0,16,4,3,4,20,18,7,0,19
FUN_016498,57,58,79,264,81,91,86,320,309,211,51,97
FUN_016499,0,6,0,0,0,0,0,0,0,0,0,0
FUN_040613,14,8,17,4,0,3,0,0,0,9,6,17
FUN_016490,40,48,36,42,31,39,0,59,34,75,29,34
FUN_016491,67,69,62,24,10,59,11,65,72,163,41,26
FUN_016492,13,11,11,29,12,19,21,24,5,14,0,8
FUN_040612,17,14,12,14,12,12,0,0,22,19,16,0
FUN_016494,13,34,33,70,17,0,29,34,47,45,0,20
FUN_016495,21,15,14,0,7,27,0,7,13,5,9,30
FUN_016496,9,18,9,26,0,11,17,44,35,48,21,30
FUN_016497,0,0,0,0,0,0,0,4,0,0,0,6
FUN_040808,0,6,0,0,0,0,0,0,0,6,0,4
FUN_040809,0,0,0,0,0,0,0,3,0,0,0,10
FUN_040800,0,0,0,0,0,0,0,0,0,6,0,0
FUN_040801,0,0,0,1,0,2,0,6,1,9,6,2
FUN_040802,4,1,9,3,0,0,2,2,0,6,18,0
FUN_040803,0,0,0,0,0,0,0,0,0,0,0,0
FUN_040804,4,0,0,0,0,0,0,0,0,0,9,0
FUN_040805,0,0,0,0,0,0,0,0,0,0,1,0
FUN_040806,0,0,0,0,0,0,0,0,0,2,0,0
FUN_040807,0,0,0,0,0,0,0,0,1,0,0,0
FUN_043579,15,34,38,0,0,47,0,0,0,0,3,26
FUN_043578,0,7,0,0,0,4,0,0,0,3,0,4
FUN_000137,8,1,1,1,1,5,2,2,2,2,3,1
FUN_043571,15,22,30,0,0,12,11,24,11,22,0,14
FUN_043570,16,27,21,161,39,0,35,68,129,46,15,6
FUN_043573,261,167,278,215,106,158,80,266,349,482,198,243
FUN_043572,30,21,33,30,11,35,8,103,98,65,29,41
FUN_043575,20,43,22,0,5,43,4,0,0,0,0,24
FUN_043574,42,92,41,24,7,38,26,37,47,46,36,63
FUN_043577,0,0,0,0,0,0,0,0,0,0,0,2
FUN_040618,0,0,6,0,0,0,0,0,3,0,0,0
FUN_013787,0,0,0,0,0,0,0,0,0,0,0,0
FUN_013786,0,0,0,0,2,0,0,0,0,0,0,0
FUN_013785,0,0,2,0,0,0,0,0,0,0,0,0
FUN_013784,0,0,0,0,0,0,0,0,0,0,0,0
FUN_013783,0,0,0,0,0,0,0,0,0,0,0,0
FUN_013782,0,0,0,0,0,0,0,0,0,0,0,0
FUN_013781,0,1,1,0,0,1,0,1,0,1,1,1
FUN_013780,0,0,1,0,0,0,0,0,0,0,0,0
FUN_013789,0,0,0,0,2,0,0,0,0,0,0,0
FUN_013788,0,0,0,0,0,0,0,0,9,0,0,0
FUN_042338,5,0,0,0,0,0,0,0,0,0,0,0
FUN_000949,5,10,0,1,3,7,0,3,0,7,7,3
FUN_042339,6,0,0,0,0,0,0,0,5,0,5,0
FUN_023108,6,0,0,7,0,5,0,0,0,0,4,12
FUN_023109,138,163,161,217,117,190,138,299,262,216,85,169
FUN_023106,0,0,0,0,0,0,0,0,10,0,1,0
FUN_023107,0,9,0,75,37,27,73,99,171,133,29,22
FUN_023104,0,0,0,848,569,9,275,194,224,404,0,0
FUN_023105,3,64,16,83,40,22,35,23,52,69,14,33
FUN_023102,6,0,3,6,2,12,10,0,3,4,17,4
FUN_023103,0,0,2,60,16,2,28,8,21,27,2,2
FUN_023100,17,40,22,37,16,29,10,38,47,26,23,38
FUN_023101,25,34,22,30,25,51,24,13,5,9,21,46
FUN_042330,2,5,0,4,0,12,5,0,0,0,0,11
FUN_016051,61,44,60,11,12,30,13,29,35,31,29,19
FUN_030379,0,0,2,0,0,1,0,0,0,0,0,0
FUN_042332,0,0,0,0,0,0,0,0,0,0,0,1
FUN_042333,0,0,0,0,0,0,0,0,0,0,0,0
FUN_042334,0,4,0,16,4,7,8,0,0,6,8,2
FUN_042335,0,0,0,0,0,0,0,0,0,0,0,0
FUN_016056,11,14,9,0,0,0,0,7,0,8,0,15
FUN_030378,0,0,1,0,1,0,0,0,0,0,1,0
FUN_016057,0,0,0,1,1,0,0,1,2,1,0,0
FUN_028482,29,45,79,4,0,21,0,12,11,7,22,27
FUN_028483,1,0,3,0,0,0,0,0,0,0,1,1
FUN_028480,8,13,0,64,11,12,13,18,45,34,0,11
FUN_041040,0,0,0,0,0,0,0,0,0,0,0,0
FUN_028486,9,33,17,0,0,0,0,0,0,0,28,18
FUN_028487,49,54,52,46,121,104,45,40,50,55,40,52
FUN_028484,8,17,18,0,0,0,0,0,10,0,16,0
FUN_041044,0,0,0,0,0,0,0,0,0,0,0,0
FUN_041049,1,0,0,0,0,0,0,0,0,0,0,0
FUN_041048,0,0,0,0,0,0,0,0,0,0,0,0
FUN_009388,0,0,0,0,0,0,0,0,0,0,0,0
FUN_009389,0,0,0,0,0,0,0,0,0,0,0,0
FUN_009380,1,1,1,1,2,0,0,1,1,1,0,1
FUN_009381,122,149,109,60,14,100,47,75,111,62,87,89
FUN_009382,20,27,35,4,0,0,0,16,16,12,0,24
FUN_009383,72,106,110,64,27,90,33,83,43,101,67,118
FUN_009384,0,0,0,0,0,0,0,0,2,0,0,3
FUN_009385,0,0,0,4,0,0,0,0,0,0,0,0
FUN_009386,0,0,0,0,0,0,0,0,0,0,0,0
FUN_009387,0,0,0,0,0,12,0,0,0,0,0,0
FUN_031889,16,0,0,0,0,22,0,0,0,0,0,0
FUN_011925,26,17,44,22,15,9,14,20,0,23,24,5
FUN_011924,31,39,50,21,0,45,7,24,37,22,68,47
FUN_011927,61,47,66,168,67,40,89,269,206,232,58,41
FUN_011926,5,6,11,0,0,0,3,2,6,3,8,8
FUN_011921,38,14,30,16,7,13,10,27,13,16,20,27
FUN_011920,38,49,40,161,143,27,53,19,41,49,15,12
FUN_011923,11,0,0,1,4,3,11,0,0,4,0,5
FUN_011922,205,192,190,445,319,229,193,292,320,242,144,144
FUN_011929,0,0,10,25,5,0,12,0,12,28,0,9
FUN_011928,11,26,24,0,6,9,10,24,10,13,4,18
FUN_023003,39,25,31,152,82,13,66,55,50,54,25,21
FUN_010647,0,0,0,0,0,0,0,0,0,0,0,0
FUN_025629,24,20,14,44,12,19,12,13,17,13,12,13
FUN_025628,6,0,22,26,0,5,0,8,6,14,8,0
FUN_028375,0,0,0,0,0,0,0,0,0,0,0,0
FUN_025625,31,22,34,15,19,22,11,11,31,13,11,17
FUN_025624,24,5,0,0,0,6,0,7,18,0,11,0
FUN_025627,0,0,0,0,0,0,0,0,0,0,0,0
FUN_025626,14,34,35,39,21,17,20,24,39,69,7,20
FUN_025621,0,0,4,0,0,0,0,4,0,4,0,0
FUN_025620,1,0,0,0,0,0,0,0,0,0,0,0
FUN_025623,0,0,0,0,1,0,0,0,0,0,0,0
FUN_025622,0,0,0,0,0,0,1,0,0,1,0,0
FUN_008163,0,0,0,0,0,0,0,0,0,0,0,0
FUN_024573,0,0,0,11,0,3,0,5,4,3,0,3
FUN_024570,0,12,22,6,0,18,0,0,0,0,31,52
FUN_008160,0,0,0,0,0,0,0,0,0,0,0,0
FUN_024576,19,0,9,0,0,30,9,24,14,28,0,0
FUN_024577,564,632,595,452,223,706,383,755,866,635,510,578
FUN_024574,0,3,0,0,0,4,4,0,0,0,0,11
FUN_024575,0,0,0,0,0,0,0,0,0,0,0,0
FUN_010643,16,16,3,0,0,0,0,0,0,0,0,15
FUN_024578,7,34,6,6,0,0,0,0,4,0,14,9
FUN_008168,0,0,0,0,0,0,0,0,0,0,0,0
FUN_031885,1,1,0,1,0,0,0,0,0,0,0,0
FUN_044130,17,14,9,101,17,19,35,20,26,33,8,8
FUN_029992,4,15,0,5,0,0,0,13,18,16,0,0
FUN_029991,13,35,10,0,0,12,11,6,20,10,13,0
FUN_044133,7,6,4,22,8,15,11,10,9,13,8,6
FUN_044134,19,14,11,101,16,21,43,14,16,32,8,12
FUN_044135,5,2,5,7,2,10,4,8,9,22,8,3
FUN_044136,13,6,6,19,8,10,9,10,12,19,11,6
FUN_044137,25,19,17,158,37,30,61,28,31,42,19,19
FUN_044138,0,0,0,0,0,0,0,0,0,0,0,0
FUN_044139,0,2,0,0,0,0,0,0,0,0,0,0
FUN_029999,0,0,0,0,0,0,0,7,0,0,0,0
FUN_010640,63,52,67,54,34,31,29,128,116,88,61,64
FUN_025197,0,0,0,0,0,0,0,0,0,0,0,0
FUN_025196,0,0,0,0,0,2,0,0,0,0,0,0
FUN_025195,0,0,0,0,0,0,0,0,0,0,0,0
FUN_025194,0,0,0,0,4,0,0,0,1,0,0,4
FUN_025193,0,3,0,0,0,2,0,0,0,0,3,0
FUN_025192,0,0,0,0,0,0,0,0,0,0,0,0
FUN_025191,0,0,0,0,0,0,0,0,0,0,0,0
FUN_025190,0,0,0,0,0,3,0,0,0,0,0,3
FUN_025199,1,0,0,0,0,0,0,0,0,0,0,0
FUN_025198,0,0,0,0,0,0,0,0,0,0,0,0
FUN_026225,10,76,10,7,6,22,0,18,22,36,21,21
FUN_019842,0,1,0,1,0,0,0,0,0,0,0,1
FUN_019843,0,0,0,0,0,0,0,0,0,0,0,0
FUN_019840,0,0,0,0,0,0,0,1,0,1,1,1
FUN_019841,0,0,0,0,0,0,0,1,0,0,1,0
FUN_019846,1,1,0,0,0,1,0,1,1,0,0,0
FUN_019847,1,1,0,0,0,0,0,0,0,2,0,1
FUN_019844,0,0,0,0,0,0,0,0,0,0,0,0
FUN_019845,0,1,0,2,0,0,0,0,0,0,0,1
FUN_019848,0,0,0,0,0,0,0,0,0,0,0,0
FUN_019849,2,0,0,0,0,0,0,0,0,0,0,0
FUN_015121,0,4,0,0,0,0,0,6,5,8,0,0
FUN_015120,0,6,0,0,0,0,0,0,0,0,0,0
FUN_015123,0,0,0,6,3,7,0,0,3,0,0,0
FUN_015122,5,0,6,7,4,0,0,9,6,7,7,0
FUN_015125,2,1,0,0,0,0,0,1,3,0,0,1
FUN_035419,34,32,49,93,25,35,32,100,99,84,28,27
FUN_015127,0,6,0,0,0,16,0,0,3,0,0,5
FUN_008085,0,0,24,16,11,14,6,36,19,44,12,0
FUN_015129,0,4,4,11,0,0,0,0,3,0,6,4
FUN_015128,0,0,0,0,0,0,0,0,0,0,0,0
FUN_008086,31,27,41,26,10,21,10,63,41,54,11,31
FUN_007130,0,0,0,0,0,0,0,0,0,0,0,0
FUN_035417,12,0,6,26,0,0,12,19,17,19,9,5
FUN_024434,0,0,0,0,0,0,0,0,9,0,0,0
FUN_030420,0,0,0,0,0,0,2,0,0,0,0,1
FUN_008080,0,0,20,0,0,7,0,0,0,0,0,7
FUN_035415,72,70,28,12,24,44,3,15,18,9,51,57
FUN_008081,79,186,258,3,13,133,0,24,34,32,223,226
FUN_035414,22,36,40,29,29,17,0,48,53,53,18,29
FUN_008082,19,25,49,21,10,16,11,58,49,102,14,22
FUN_030425,0,0,1,0,1,1,2,0,0,0,0,0
FUN_024430,0,0,0,0,0,2,0,0,0,0,0,0
FUN_007133,4,0,15,4,0,3,4,0,0,4,11,3
FUN_030424,2,1,0,0,0,1,0,0,0,1,0,0
FUN_038524,709,688,697,305,136,612,187,605,719,665,479,644
FUN_038525,18,22,22,199,140,35,115,46,58,52,22,39
FUN_038526,65,72,37,120,38,39,16,100,79,209,58,46
FUN_038527,0,0,9,0,0,0,11,7,4,34,0,0
FUN_038520,0,0,0,0,0,0,0,0,5,0,0,2
FUN_038521,0,0,0,0,0,0,0,0,4,0,0,0
FUN_038522,0,0,0,0,0,0,0,0,0,0,0,6
FUN_038523,23,40,60,9,0,45,8,27,13,22,47,46
FUN_023920,199,474,459,284,208,458,132,323,350,474,311,359
FUN_023921,164,162,136,674,198,165,270,327,229,326,143,146
FUN_023922,30,62,22,44,12,49,18,43,26,51,43,66
FUN_023923,5,5,0,6,0,0,0,6,6,2,3,0
FUN_023924,98,108,54,593,606,107,466,623,689,518,58,74
FUN_038529,0,0,0,0,0,0,0,0,0,0,0,0
FUN_023926,0,5,0,0,0,0,0,0,4,0,0,0
FUN_023927,12,16,20,48,25,20,16,42,46,68,27,12
FUN_008088,60,219,137,237,127,187,114,103,145,123,58,115
FUN_032354,34,19,29,351,178,26,81,58,78,77,14,9
FUN_032357,33,72,74,17,0,56,15,46,32,51,34,64
FUN_032356,15,38,43,23,10,38,0,22,28,49,40,48
FUN_007135,89,67,93,0,0,109,3,0,0,0,134,34
FUN_004956,0,0,0,0,0,0,0,0,0,0,0,0
FUN_038635,7,0,0,3,0,0,2,0,8,3,0,6
FUN_038636,25,10,18,17,17,15,16,23,41,39,10,26
FUN_020477,0,1,0,0,0,0,0,0,0,0,0,0
FUN_028626,0,0,0,0,0,0,0,0,0,0,0,0
FUN_020475,0,0,0,0,0,0,0,0,0,0,0,0
FUN_020474,0,0,0,1,0,0,0,1,0,0,1,0
FUN_020473,0,1,0,0,0,0,0,1,0,0,0,0
FUN_020472,0,0,0,1,0,0,0,1,0,0,1,0
FUN_020471,0,0,0,1,0,0,0,1,0,0,0,0
FUN_020470,0,0,0,0,0,0,0,0,0,0,0,0
FUN_004952,0,3,0,0,0,0,0,0,0,0,0,0
FUN_023636,91,79,95,33,25,72,30,37,81,118,62,82
FUN_020479,0,1,0,0,0,0,0,0,0,0,1,0
FUN_020478,0,1,0,0,0,0,0,0,0,0,1,0
FUN_023637,23,35,36,5,0,13,0,0,6,0,0,14
FUN_004950,0,0,0,0,0,0,0,0,0,2,0,0
FUN_028622,6,0,0,5,0,0,0,0,0,0,0,3
FUN_038633,0,11,8,26,4,0,2,7,15,15,7,14
FUN_028623,0,0,1,0,0,0,0,4,0,0,0,4
FUN_023632,122,97,137,149,24,119,24,200,116,159,106,91
FUN_023633,93,67,101,91,34,63,40,72,79,93,95,129
FUN_044214,1,4,2,12,16,3,8,4,26,24,3,5
FUN_027124,0,3,0,0,0,0,0,0,0,8,0,0
FUN_027125,0,0,0,0,0,0,0,10,0,0,0,0
FUN_027126,0,0,0,0,0,0,0,0,0,8,0,0
FUN_027127,91,97,107,100,40,69,42,97,89,129,69,57
FUN_027120,0,0,0,0,0,0,0,0,0,0,4,4
FUN_027121,0,1,0,0,0,0,0,0,0,0,1,5
FUN_027122,1,1,0,0,0,0,0,3,0,1,0,1
FUN_027123,0,0,4,0,0,0,0,0,0,0,0,0
FUN_027128,200,213,147,208,64,122,110,295,233,222,133,158
FUN_027129,0,0,8,0,0,0,0,5,0,4,0,0
FUN_019914,1,0,0,0,0,0,0,0,0,1,1,0
FUN_017509,0,0,0,0,0,0,2,0,0,0,0,0
FUN_017508,1,1,0,0,0,0,0,0,0,0,1,1
FUN_017501,0,0,0,0,0,0,0,0,0,0,1,0
FUN_017500,0,1,0,0,0,0,0,0,0,0,0,1
FUN_017503,1,1,1,1,0,1,0,0,0,0,1,2
FUN_017502,1,0,0,0,0,1,0,0,1,0,0,1
FUN_017505,0,1,0,1,0,0,0,1,0,0,0,0
FUN_017504,1,0,0,0,0,1,0,0,0,0,1,1
FUN_017507,0,2,1,0,0,0,0,0,0,0,0,0
FUN_017506,0,1,0,0,0,0,0,0,0,0,1,1
FUN_004260,79,82,35,204,51,45,47,85,110,201,64,47
FUN_033955,3,6,8,0,0,0,0,3,3,5,0,7
FUN_033956,30,23,22,28,13,57,0,10,95,106,0,0
FUN_004263,27,33,18,61,31,18,8,19,17,65,19,18
FUN_004264,84,109,99,334,202,103,110,160,114,203,81,75
FUN_004265,3,14,14,76,31,3,6,6,22,20,0,0
FUN_033952,256,147,130,17,4,136,8,30,15,17,126,92
FUN_033953,199,140,225,0,0,81,0,0,12,9,53,7
FUN_004268,14,13,9,77,23,28,22,75,112,94,18,25
FUN_004269,0,0,0,0,0,0,0,0,0,6,5,0
FUN_033958,80,89,115,196,24,102,25,49,61,40,82,67
FUN_033959,30,15,24,0,0,8,0,0,0,4,17,23
FUN_023649,72,112,195,38,35,109,18,87,116,97,29,168
FUN_000978,6,14,15,4,0,9,0,8,8,0,11,17
FUN_026541,84,110,97,342,132,160,106,139,149,242,79,121
FUN_018858,0,6,0,0,0,0,0,0,0,0,0,0
FUN_018859,7,0,0,0,0,0,0,0,0,0,8,0
FUN_018852,0,0,0,0,0,0,0,0,0,0,0,0
FUN_018853,0,0,0,0,0,0,0,0,0,0,0,0
FUN_018850,0,0,0,0,0,0,0,0,0,0,0,0
FUN_018851,0,0,0,0,0,0,0,0,0,0,0,0
FUN_018856,6,25,0,0,0,0,0,0,0,4,0,0
FUN_018857,0,7,0,0,0,0,0,0,0,4,0,0
FUN_018854,0,0,0,0,0,0,0,0,0,0,0,0
FUN_018855,0,3,0,0,0,0,0,0,0,0,0,0
FUN_026542,50,41,18,56,57,43,19,55,64,54,31,30
FUN_043871,0,0,0,0,0,0,0,0,0,2,2,0
FUN_019109,9,14,4,0,0,0,0,6,13,8,7,11
FUN_019108,0,0,0,0,0,2,0,0,0,0,0,4
FUN_019107,0,0,0,0,0,0,0,0,0,0,0,3
FUN_019106,0,4,6,0,0,0,0,11,0,0,0,0
FUN_019105,0,0,0,0,0,0,0,0,0,0,0,0
FUN_019104,0,0,14,9,0,10,3,0,0,31,9,2
FUN_019103,0,0,0,0,0,0,0,0,0,0,0,0
FUN_019102,0,0,0,6,0,0,0,0,0,0,3,0
FUN_019101,1,1,8,0,0,4,0,0,0,0,3,0
FUN_019100,4,5,0,0,0,0,6,0,0,0,0,0
FUN_023647,86,122,107,17,20,107,24,62,39,50,77,142
FUN_020762,0,0,0,0,0,0,0,0,0,0,0,0
FUN_011518,0,0,0,0,0,0,0,0,0,0,0,0
FUN_011519,0,0,0,0,0,0,0,0,0,0,0,0
FUN_043074,0,4,3,0,0,0,0,0,0,0,8,0
FUN_011515,6,0,0,0,0,5,0,0,3,0,0,5
FUN_011516,0,0,0,0,0,0,0,0,0,0,0,0
FUN_043077,0,0,0,0,0,0,0,4,0,0,9,6
FUN_021469,0,0,0,0,0,0,0,0,0,0,3,0
FUN_021468,0,0,0,0,0,10,0,0,0,5,0,0
FUN_021467,0,0,0,0,0,8,0,0,0,1,0,0
FUN_021466,3,0,0,0,0,6,2,6,0,0,0,9
FUN_021465,17,8,14,22,0,0,0,0,16,20,9,0
FUN_021464,0,0,0,0,0,0,0,0,0,0,0,0
FUN_021463,8,12,8,6,14,20,2,3,19,4,17,5
FUN_021462,2,0,0,0,0,0,0,3,0,0,0,0
FUN_021461,0,0,0,2,0,0,6,0,0,0,0,0
FUN_021460,0,2,0,0,0,0,0,0,0,0,0,0
FUN_043072,0,8,4,0,0,0,4,0,0,0,12,0
FUN_011513,0,0,0,0,0,4,0,0,0,0,0,0
FUN_035448,28,20,25,158,98,14,65,120,125,183,14,10
FUN_035449,0,0,8,0,6,14,0,7,3,7,11,21
FUN_035444,234,264,309,418,170,260,84,454,465,580,268,243
FUN_035445,3,0,0,0,0,0,0,0,0,0,0,0
FUN_035446,0,0,0,0,0,0,0,0,0,0,2,0
FUN_035447,11,0,0,0,0,0,0,7,2,12,2,8
FUN_035440,5,11,5,0,0,0,0,4,0,3,7,0
FUN_035441,29,43,25,9,15,20,11,9,12,11,28,30
